0,1
1.0,0.9886136054992676
1.0,0.7733012437820435
1.0,0.10825049877166748
0.0,0.0028972243890166283
0.0,0.00021346338326111436
0.0,0.0012470685178413987
0.0,0.000692856905516237
0.0,0.012528227642178535
0.0,0.0001778053119778633
1.0,0.9883996248245239
0.0,1.907412297441624e-05
1.0,0.9999879598617554
1.0,0.9961135387420654
1.0,0.9999998807907104
1.0,0.00029322909540496767
0.0,7.385602657450363e-05
0.0,0.004629911854863167
1.0,0.00542273186147213
0.0,0.0011427565477788448
0.0,0.1072041243314743
0.0,0.0007469089468941092
0.0,0.9851433634757996
1.0,0.0030232639983296394
0.0,0.00033445199369452894
0.0,3.98592819692567e-05
1.0,0.9466793537139893
1.0,0.9999812841415405
1.0,0.9678395390510559
1.0,0.6338002681732178
1.0,0.9953098893165588
1.0,0.9971994161605835
1.0,0.19911974668502808
1.0,0.9999998807907104
1.0,0.9836994409561157
1.0,0.9941850304603577
0.0,0.8614780306816101
0.0,4.316403283155523e-05
0.0,0.02266993746161461
1.0,0.9998667240142822
1.0,0.9996681213378906
0.0,0.8307392597198486
1.0,0.46254444122314453
1.0,0.9998505115509033
0.0,5.786999736301368e-06
0.0,0.09041844308376312
1.0,0.9997472167015076
1.0,0.27341756224632263
0.0,0.00024819010286591947
0.0,2.8626114726648666e-05
1.0,0.9760304689407349
1.0,0.9948299527168274
1.0,0.9339081048965454
1.0,0.9976795315742493
0.0,0.3066900670528412
1.0,0.27341756224632263
1.0,0.991912841796875
0.0,0.045833270996809006
0.0,0.9999911785125732
1.0,0.0031214370392262936
1.0,0.2672513723373413
0.0,1.866567981778644e-05
0.0,0.0014110805932432413
0.0,0.006018547806888819
0.0,0.00865072663873434
1.0,1.0
1.0,0.9957258701324463
1.0,0.1601143181324005
1.0,2.5344392270199023e-05
1.0,0.999806821346283
1.0,1.0
1.0,0.9893975257873535
1.0,0.790829062461853
1.0,0.3663136959075928
0.0,0.004921856336295605
1.0,0.9190303087234497
1.0,0.9999998807907104
1.0,0.955306887626648
0.0,0.00015092504327185452
1.0,1.0
1.0,0.6682729721069336
0.0,0.047085534781217575
0.0,0.8020648956298828
0.0,0.00016179846716113389
1.0,0.9352340698242188
0.0,0.0026399875059723854
0.0,5.6346736528212205e-05
1.0,0.9463224411010742
1.0,1.0
1.0,0.9999805688858032
0.0,0.948469340801239
0.0,0.008151690475642681
1.0,0.0006605843082070351
0.0,0.049228716641664505
0.0,1.9041925725105102e-06
0.0,0.016339484602212906
1.0,0.9999995231628418
0.0,0.0011393195018172264
0.0,0.006228495854884386
1.0,0.997668445110321
1.0,0.9725049734115601
1.0,0.7575392127037048
0.0,0.0014770101988688111
0.0,1.651817001402378e-05
0.0,0.9879971742630005
0.0,0.12208440899848938
1.0,0.999990701675415
1.0,0.5503343343734741
1.0,1.0
1.0,0.00021369125170167536
0.0,0.00047277400153689086
1.0,0.005248843692243099
0.0,0.0041092680767178535
1.0,0.9996059536933899
1.0,0.9999984502792358
1.0,1.0
1.0,0.9994396567344666
0.0,0.5305598974227905
1.0,0.9999997615814209
0.0,0.0006650548311881721
0.0,0.35240790247917175
0.0,0.4051702916622162
0.0,0.0009833964286372066
